driver_id,driver_age,driver_city,vehicle_type,driver_experience_years,total_assigned_rides,accepted_rides,incomplete_rides,delay_count,acceptance_rate,delay_rate,avg_driver_rating,avg_pickup_delay_min,driver_delay_flag
D_000308,25,Delhi,Cab,14,20,18,1,1,0.9,0.05,4.4,4.8,0
D_000309,37,Chennai,Auto,14,23,17,1,0,0.74,0.0,4.9,1.0,0
D_000310,52,Delhi,Bike,7,25,17,5,3,0.68,0.12,4.1,2.8,1
D_000311,47,Bangalore,Auto,9,26,17,3,2,0.65,0.08,4.7,2.2,0
D_000312,27,Mumbai,Auto,5,12,9,4,3,0.75,0.25,4.8,5.8,1
D_000313,54,Chennai,Auto,1,18,15,0,0,0.83,0.0,4.7,4.0,0
D_000314,42,Bangalore,Auto,4,17,15,1,0,0.88,0.0,4.1,3.0,0
D_000315,37,Mumbai,Auto,6,24,18,4,3,0.75,0.12,4.3,5.8,1
D_000316,36,Bangalore,Bike,6,23,16,3,1,0.7,0.04,4.6,4.6,0
D_000317,27,Hyderabad,Auto,9,17,12,1,0,0.71,0.0,4.6,1.0,0
D_000318,23,Delhi,Bike,10,23,18,0,0,0.78,0.0,4.5,1.0,0
D_000319,45,Chennai,Cab,13,16,14,2,2,0.88,0.12,4.3,3.8,1
D_000320,49,Delhi,Bike,5,31,25,3,2,0.81,0.06,4.7,4.9,0
D_000321,22,Mumbai,Auto,5,19,17,1,1,0.89,0.05,4.7,4.8,0
D_000322,22,Delhi,Bike,6,18,9,1,1,0.5,0.06,4.7,4.9,0
D_000323,49,Mumbai,Cab,11,17,12,1,0,0.71,0.0,4.8,3.0,0
D_000324,41,Chennai,Auto,6,16,12,2,1,0.75,0.06,4.7,4.9,0
D_000325,29,Chennai,Auto,3,19,13,0,0,0.68,0.0,4.1,3.0,0
D_000326,22,Chennai,Auto,6,18,15,1,0,0.83,0.0,4.0,4.0,0
D_000327,47,Delhi,Cab,8,27,20,5,0,0.74,0.0,4.9,3.0,0
D_000328,46,Mumbai,Auto,12,24,20,1,1,0.83,0.04,4.6,3.6,0
D_000329,31,Bangalore,Cab,6,20,18,4,3,0.9,0.15,4.9,4.2,1
D_000330,33,Delhi,Cab,12,17,15,4,2,0.88,0.12,4.2,2.8,1
D_000331,28,Chennai,Bike,11,17,13,0,0,0.76,0.0,4.6,2.0,0
D_000332,33,Mumbai,Auto,5,21,17,1,1,0.81,0.05,4.0,3.8,0
D_000333,38,Mumbai,Bike,3,22,17,0,0,0.77,0.0,4.6,2.0,0
D_000334,26,Chennai,Bike,1,17,16,3,1,0.94,0.06,4.0,2.9,0
D_000335,35,Delhi,Cab,5,24,20,3,1,0.83,0.04,4.4,3.6,0
D_000336,38,Chennai,Auto,6,19,14,0,0,0.74,0.0,4.9,2.0,0
D_000337,22,Mumbai,Cab,14,20,14,0,0,0.7,0.0,4.6,3.0,0
D_000338,36,Hyderabad,Bike,6,13,11,1,1,0.85,0.08,4.3,4.2,0
D_000339,40,Chennai,Auto,14,29,19,0,0,0.66,0.0,4.8,4.0,0
D_000340,26,Hyderabad,Cab,6,17,14,2,2,0.82,0.12,4.8,4.8,1
D_000341,40,Bangalore,Auto,3,21,20,2,2,0.95,0.1,4.4,5.5,0
D_000342,26,Chennai,Cab,4,14,10,2,1,0.71,0.07,4.4,5.0,0
D_000343,33,Mumbai,Cab,3,25,16,2,1,0.64,0.04,5.0,2.6,0
D_000344,40,Hyderabad,Bike,2,13,9,1,0,0.69,0.0,4.8,1.0,0
D_000345,33,Hyderabad,Bike,8,14,10,1,1,0.71,0.07,4.2,5.0,0
D_000346,33,Mumbai,Cab,7,24,22,2,1,0.92,0.04,4.6,4.6,0
D_000347,39,Bangalore,Cab,11,15,11,1,0,0.73,0.0,4.8,2.0,0
D_000348,54,Bangalore,Bike,8,26,20,2,2,0.77,0.08,4.1,4.2,0
D_000349,39,Chennai,Cab,13,22,13,2,1,0.59,0.05,4.2,4.8,0
D_000350,50,Bangalore,Cab,6,18,13,4,2,0.72,0.11,4.5,3.6,1
D_000351,26,Chennai,Auto,11,17,13,1,0,0.76,0.0,4.1,2.0,0
D_000352,46,Hyderabad,Auto,12,15,11,1,1,0.73,0.07,4.9,5.0,0
D_000353,45,Mumbai,Auto,14,21,19,1,0,0.9,0.0,5.0,1.0,0
D_000354,50,Bangalore,Cab,7,17,10,1,0,0.59,0.0,4.1,2.0,0
D_000355,54,Mumbai,Cab,1,24,18,1,1,0.75,0.04,5.0,3.6,0
D_000356,31,Mumbai,Cab,10,20,11,1,0,0.55,0.0,4.9,3.0,0
D_000357,54,Hyderabad,Bike,5,17,13,4,3,0.76,0.18,4.1,4.7,1
D_000358,44,Bangalore,Cab,4,20,16,2,0,0.8,0.0,4.9,3.0,0
D_000359,32,Bangalore,Auto,10,17,15,2,1,0.88,0.06,5.0,3.9,0
D_000360,45,Mumbai,Cab,3,22,13,2,2,0.59,0.09,4.2,3.4,0
D_000361,45,Delhi,Bike,2,24,17,1,0,0.71,0.0,4.7,2.0,0
D_000362,28,Delhi,Bike,14,14,12,0,0,0.86,0.0,4.9,4.0,0
D_000363,42,Delhi,Bike,14,24,19,3,2,0.79,0.08,4.7,4.2,0
D_000364,41,Mumbai,Auto,9,24,20,0,0,0.83,0.0,4.3,2.0,0
D_000365,31,Chennai,Auto,8,21,17,2,2,0.81,0.1,4.8,3.5,0
D_000366,46,Mumbai,Cab,10,24,16,3,1,0.67,0.04,4.8,2.6,0
D_000367,36,Delhi,Cab,2,29,21,3,1,0.72,0.03,4.5,2.4,0
D_000368,27,Delhi,Cab,6,26,18,3,1,0.69,0.04,4.2,1.6,0
D_000369,23,Mumbai,Bike,3,12,11,1,1,0.92,0.08,4.4,3.2,0
D_000370,33,Chennai,Cab,3,14,10,0,0,0.71,0.0,4.8,1.0,0
D_000371,25,Mumbai,Bike,5,21,18,2,0,0.86,0.0,4.4,2.0,0
D_000372,44,Delhi,Bike,7,30,22,2,1,0.73,0.03,4.7,4.4,0
D_000373,34,Delhi,Cab,7,27,21,5,4,0.78,0.15,4.2,3.2,1
D_000374,38,Delhi,Auto,11,7,6,0,0,0.86,0.0,4.7,2.0,0
D_000375,52,Mumbai,Auto,10,26,20,2,2,0.77,0.08,5.0,5.2,0
D_000376,37,Delhi,Auto,1,25,18,3,2,0.72,0.08,4.1,4.2,0
D_000377,47,Bangalore,Auto,11,21,18,3,1,0.86,0.05,4.0,1.8,0
D_000378,49,Hyderabad,Cab,7,26,18,1,0,0.69,0.0,4.3,1.0,0
D_000379,22,Delhi,Bike,7,27,19,1,0,0.7,0.0,4.4,2.0,0
D_000380,33,Mumbai,Bike,6,26,17,2,0,0.65,0.0,4.0,2.0,0
D_000381,41,Mumbai,Bike,6,23,17,3,1,0.74,0.04,4.4,3.6,0
D_000382,23,Delhi,Auto,13,21,19,2,1,0.9,0.05,4.2,1.8,0
D_000383,36,Bangalore,Bike,13,21,16,2,1,0.76,0.05,4.5,1.8,0
D_000384,43,Bangalore,Auto,2,20,13,0,0,0.65,0.0,4.7,4.0,0
D_000385,53,Bangalore,Auto,3,19,15,1,1,0.79,0.05,4.2,2.8,0
D_000386,41,Mumbai,Bike,3,21,15,1,0,0.71,0.0,4.4,1.0,0
D_000387,54,Chennai,Cab,13,20,15,3,1,0.75,0.05,4.7,4.8,0
D_000388,36,Mumbai,Auto,3,24,18,1,0,0.75,0.0,4.9,3.0,0
D_000389,24,Delhi,Auto,2,17,11,1,1,0.65,0.06,4.8,2.9,0
D_000390,50,Chennai,Auto,9,23,19,2,0,0.83,0.0,4.0,2.0,0
D_000391,48,Mumbai,Cab,6,19,15,4,2,0.79,0.11,4.1,2.6,1
D_000392,26,Chennai,Cab,2,23,16,2,1,0.7,0.04,4.4,4.6,0
D_000393,52,Hyderabad,Auto,3,16,10,2,2,0.62,0.12,4.5,4.8,1
D_000394,43,Delhi,Auto,10,20,14,1,0,0.7,0.0,4.1,2.0,0
D_000395,28,Bangalore,Cab,6,19,13,2,2,0.68,0.11,4.0,2.6,1
D_000396,27,Delhi,Auto,4,15,10,1,0,0.67,0.0,4.5,2.0,0
D_000397,47,Bangalore,Bike,7,21,19,1,0,0.9,0.0,4.5,4.0,0
D_000398,22,Mumbai,Auto,6,14,10,1,0,0.71,0.0,4.2,1.0,0
D_000399,40,Mumbai,Cab,6,18,16,1,1,0.89,0.06,4.6,3.9,0
D_000400,28,Delhi,Cab,12,21,17,0,0,0.81,0.0,4.9,2.0,0
D_000401,33,Delhi,Bike,3,20,12,1,1,0.6,0.05,4.7,3.8,0
D_000402,41,Delhi,Auto,11,17,16,1,1,0.94,0.06,4.2,4.9,0
D_000403,44,Bangalore,Auto,8,32,23,0,0,0.72,0.0,4.6,2.0,0
D_000404,46,Hyderabad,Bike,9,22,16,2,1,0.73,0.05,4.9,3.8,0
D_000405,51,Hyderabad,Cab,6,23,15,1,1,0.65,0.04,4.5,2.6,0
D_000406,50,Delhi,Cab,2,20,12,2,1,0.6,0.05,4.4,4.8,0
D_000407,52,Delhi,Cab,1,23,19,1,0,0.83,0.0,4.7,4.0,0
D_000408,39,Delhi,Cab,3,16,14,1,1,0.88,0.06,4.7,4.9,0
D_000409,40,Bangalore,Bike,3,22,19,4,3,0.86,0.14,4.3,3.1,1
D_000410,25,Chennai,Cab,8,24,18,3,1,0.75,0.04,4.3,4.6,0
D_000411,22,Chennai,Cab,5,18,12,2,2,0.67,0.11,4.2,4.6,1
D_000412,36,Chennai,Bike,1,17,11,1,1,0.65,0.06,5.0,2.9,0
D_000413,29,Mumbai,Auto,11,20,15,4,2,0.75,0.1,4.6,5.5,0
D_000414,36,Delhi,Auto,4,24,15,1,1,0.62,0.04,4.4,2.6,0
D_000415,36,Bangalore,Auto,7,24,17,2,1,0.71,0.04,4.7,3.6,0
D_000416,43,Hyderabad,Auto,5,22,18,2,0,0.82,0.0,4.9,4.0,0
D_000417,39,Hyderabad,Bike,10,18,16,3,2,0.89,0.11,4.3,4.6,1
D_000418,37,Hyderabad,Bike,13,16,13,2,1,0.81,0.06,4.2,3.9,0
D_000419,23,Chennai,Cab,6,17,11,0,0,0.65,0.0,5.0,2.0,0
D_000420,41,Mumbai,Cab,14,24,16,3,3,0.67,0.12,4.1,2.8,1
D_000421,37,Chennai,Cab,10,14,12,2,1,0.86,0.07,4.3,2.0,0
D_000422,24,Mumbai,Auto,4,18,12,2,2,0.67,0.11,4.1,3.6,1
D_000423,51,Bangalore,Auto,2,15,12,2,1,0.8,0.07,5.0,2.0,0
D_000424,23,Chennai,Bike,9,22,16,3,0,0.73,0.0,4.1,2.0,0
D_000425,47,Hyderabad,Auto,2,16,12,0,0,0.75,0.0,4.8,4.0,0
D_000426,26,Delhi,Cab,2,19,14,0,0,0.74,0.0,4.1,2.0,0
D_000427,23,Mumbai,Bike,13,13,10,2,1,0.77,0.08,4.0,5.2,0
D_000428,41,Bangalore,Auto,12,26,22,5,3,0.85,0.12,4.1,4.8,1
D_000429,41,Bangalore,Bike,2,17,14,1,1,0.82,0.06,4.2,4.9,0
D_000430,46,Mumbai,Cab,1,26,20,1,1,0.77,0.04,4.7,3.6,0
D_000431,41,Bangalore,Bike,13,19,11,4,2,0.58,0.11,4.5,4.6,1
D_000432,46,Hyderabad,Auto,12,12,8,0,0,0.67,0.0,4.4,3.0,0
D_000433,35,Mumbai,Auto,12,13,10,0,0,0.77,0.0,4.6,2.0,0
D_000434,33,Hyderabad,Cab,3,18,10,0,0,0.56,0.0,4.9,3.0,0
D_000435,26,Bangalore,Cab,6,15,9,3,1,0.6,0.07,4.4,4.0,0
D_000436,23,Chennai,Bike,7,24,19,1,0,0.79,0.0,4.1,2.0,0
D_000437,37,Delhi,Cab,1,23,18,3,1,0.78,0.04,4.8,2.6,0
D_000438,51,Delhi,Cab,14,19,15,3,2,0.79,0.11,4.4,3.6,1
D_000439,45,Hyderabad,Bike,5,26,23,2,1,0.88,0.04,4.8,1.6,0
D_000440,51,Hyderabad,Cab,5,18,16,3,3,0.89,0.17,4.1,3.6,1
D_000441,32,Chennai,Cab,1,22,17,2,2,0.77,0.09,4.6,5.4,0
D_000442,35,Mumbai,Auto,4,19,16,0,0,0.84,0.0,4.6,2.0,0
D_000443,44,Bangalore,Cab,10,13,9,0,0,0.69,0.0,5.0,4.0,0
D_000444,37,Hyderabad,Cab,1,12,11,0,0,0.92,0.0,4.6,2.0,0
D_000445,42,Bangalore,Auto,13,11,8,0,0,0.73,0.0,4.8,4.0,0
D_000446,25,Delhi,Auto,14,21,16,2,1,0.76,0.05,4.7,4.8,0
D_000447,54,Bangalore,Auto,1,19,13,0,0,0.68,0.0,4.9,1.0,0
D_000448,35,Chennai,Auto,12,25,21,0,0,0.84,0.0,4.9,4.0,0
D_000449,40,Chennai,Auto,7,25,13,0,0,0.52,0.0,4.3,3.0,0
D_000450,26,Chennai,Auto,7,23,18,3,0,0.78,0.0,4.8,2.0,0
D_000451,52,Hyderabad,Auto,3,20,15,1,0,0.75,0.0,4.3,3.0,0
D_000452,39,Bangalore,Auto,7,13,11,0,0,0.85,0.0,4.5,3.0,0
D_000453,52,Chennai,Cab,3,23,18,2,2,0.78,0.09,4.6,5.4,0
D_000454,51,Delhi,Bike,2,25,21,2,2,0.84,0.08,4.3,2.2,0
D_000455,42,Bangalore,Auto,10,21,17,0,0,0.81,0.0,4.9,3.0,0
D_000456,51,Hyderabad,Bike,4,16,12,0,0,0.75,0.0,5.0,2.0,0
D_000457,25,Delhi,Auto,14,26,22,0,0,0.85,0.0,4.7,1.0,0
D_000458,26,Chennai,Auto,10,25,21,1,1,0.84,0.04,4.1,3.6,0
D_000459,31,Bangalore,Auto,3,24,19,1,1,0.79,0.04,4.3,1.6,0
D_000460,48,Chennai,Cab,12,19,11,0,0,0.58,0.0,4.4,1.0,0
D_000461,37,Mumbai,Cab,7,15,11,2,2,0.73,0.13,4.0,3.0,1
D_000462,51,Bangalore,Auto,12,25,17,4,3,0.68,0.12,4.7,5.8,1
D_000463,34,Chennai,Cab,12,17,14,0,0,0.82,0.0,4.6,3.0,0
D_000464,42,Mumbai,Cab,1,23,19,2,1,0.83,0.04,4.4,1.6,0
D_000465,36,Chennai,Bike,6,21,20,2,2,0.95,0.1,4.9,3.5,0
D_000466,41,Mumbai,Cab,14,19,16,3,2,0.84,0.11,4.4,2.6,1
D_000467,41,Chennai,Auto,2,16,14,3,1,0.88,0.06,4.4,4.9,0
D_000468,26,Mumbai,Bike,8,18,17,0,0,0.94,0.0,4.2,2.0,0
D_000469,53,Hyderabad,Auto,14,18,14,0,0,0.78,0.0,4.6,3.0,0
D_000470,27,Delhi,Cab,5,25,18,2,2,0.72,0.08,4.2,4.2,0
D_000471,51,Delhi,Auto,3,24,20,1,1,0.83,0.04,4.7,1.6,0
D_000472,47,Hyderabad,Cab,10,15,10,1,1,0.67,0.07,4.1,3.0,0
D_000473,34,Chennai,Auto,7,24,19,4,3,0.79,0.12,5.0,3.8,1
D_000474,50,Delhi,Bike,14,21,14,1,0,0.67,0.0,4.6,3.0,0
D_000475,26,Bangalore,Auto,11,25,17,0,0,0.68,0.0,4.1,1.0,0
D_000476,46,Hyderabad,Auto,2,18,14,1,1,0.78,0.06,4.0,4.9,0
D_000477,34,Delhi,Cab,5,16,14,2,1,0.88,0.06,4.2,1.9,0
D_000478,45,Mumbai,Bike,11,26,20,6,2,0.77,0.08,4.2,5.2,0
D_000479,52,Chennai,Bike,8,17,11,1,0,0.65,0.0,4.7,4.0,0
D_000480,41,Delhi,Cab,13,26,18,5,4,0.69,0.15,4.5,6.2,1
D_000481,29,Chennai,Bike,11,20,13,1,0,0.65,0.0,4.9,4.0,0
D_000482,30,Bangalore,Cab,1,22,20,3,2,0.91,0.09,4.0,4.4,0
D_000483,42,Delhi,Auto,1,19,17,1,0,0.89,0.0,4.6,1.0,0
D_000484,41,Delhi,Cab,3,23,16,3,2,0.7,0.09,4.5,5.4,0
D_000485,36,Bangalore,Bike,3,27,23,3,2,0.85,0.07,4.7,5.0,0
D_000486,47,Mumbai,Auto,13,24,20,2,0,0.83,0.0,4.2,3.0,0
D_000487,32,Hyderabad,Auto,7,21,18,1,0,0.86,0.0,4.6,4.0,0
D_000488,32,Delhi,Cab,6,21,13,1,1,0.62,0.05,4.7,1.8,0
D_000489,48,Mumbai,Bike,7,22,17,2,1,0.77,0.05,4.9,1.8,0
D_000490,51,Mumbai,Auto,4,25,21,3,1,0.84,0.04,4.1,3.6,0
D_000491,40,Delhi,Bike,11,16,13,0,0,0.81,0.0,4.6,4.0,0
D_000492,44,Chennai,Auto,2,28,20,1,1,0.71,0.04,4.7,4.6,0
D_000493,22,Bangalore,Bike,2,18,12,0,0,0.67,0.0,4.5,4.0,0
D_000494,24,Chennai,Auto,10,10,10,2,0,1.0,0.0,4.3,4.0,0
D_000495,24,Delhi,Cab,1,20,16,4,3,0.8,0.15,5.0,4.2,1
D_000496,49,Mumbai,Auto,14,15,12,0,0,0.8,0.0,4.1,4.0,0
D_000497,35,Hyderabad,Auto,13,23,17,1,1,0.74,0.04,4.4,4.6,0
D_000498,51,Chennai,Bike,14,26,22,3,1,0.85,0.04,4.1,2.6,0
D_000499,26,Delhi,Bike,9,18,13,3,1,0.72,0.06,4.9,2.9,0
D_000500,36,Bangalore,Cab,14,25,18,0,0,0.72,0.0,4.2,3.0,0
D_000501,35,Delhi,Bike,14,14,12,0,0,0.86,0.0,4.3,4.0,0
D_000502,35,Chennai,Bike,7,25,17,5,2,0.68,0.08,4.0,5.2,0
D_000503,29,Chennai,Bike,10,18,15,2,2,0.83,0.11,4.1,5.6,1
D_000504,29,Bangalore,Auto,3,29,23,0,0,0.79,0.0,4.3,4.0,0
D_000505,40,Hyderabad,Cab,2,35,25,1,1,0.71,0.03,4.7,4.4,0
D_000506,53,Mumbai,Auto,14,29,22,1,1,0.76,0.03,4.2,1.4,0
D_000507,52,Bangalore,Auto,3,22,16,3,3,0.73,0.14,4.4,3.1,1
D_000508,50,Hyderabad,Auto,7,16,13,1,1,0.81,0.06,5.0,1.9,0
D_000509,32,Chennai,Bike,5,17,13,2,1,0.76,0.06,4.8,1.9,0
D_000510,34,Delhi,Auto,12,18,13,1,1,0.72,0.06,4.2,1.9,0
D_000511,48,Delhi,Cab,3,20,15,1,1,0.75,0.05,4.2,4.8,0
D_000512,40,Hyderabad,Auto,9,23,17,3,2,0.74,0.09,4.8,5.4,0
D_000513,47,Bangalore,Bike,2,21,16,0,0,0.76,0.0,4.6,3.0,0
D_000514,30,Hyderabad,Cab,7,22,16,2,1,0.73,0.05,4.7,3.8,0
D_000515,49,Bangalore,Bike,10,17,11,2,1,0.65,0.06,4.6,2.9,0
D_000516,53,Delhi,Cab,6,26,20,2,2,0.77,0.08,4.5,4.2,0
D_000517,24,Chennai,Auto,6,17,12,0,0,0.71,0.0,4.3,1.0,0
D_000518,53,Chennai,Cab,14,17,10,0,0,0.59,0.0,4.8,3.0,0
D_000519,26,Hyderabad,Cab,7,14,12,0,0,0.86,0.0,4.4,1.0,0
D_000520,29,Delhi,Auto,6,23,19,3,3,0.83,0.13,4.6,3.0,1
D_000521,35,Chennai,Bike,2,18,14,0,0,0.78,0.0,4.6,4.0,0
D_000522,24,Delhi,Bike,11,20,20,1,1,1.0,0.05,4.7,3.8,0
D_000523,45,Chennai,Auto,5,20,17,0,0,0.85,0.0,4.8,1.0,0
D_000524,34,Bangalore,Auto,3,18,15,1,1,0.83,0.06,4.4,2.9,0
D_000525,50,Mumbai,Auto,9,28,20,0,0,0.71,0.0,4.5,1.0,0
D_000526,29,Hyderabad,Cab,8,17,17,3,2,1.0,0.12,4.7,2.8,1
D_000527,52,Delhi,Auto,10,16,12,1,1,0.75,0.06,4.5,2.9,0
D_000528,47,Hyderabad,Auto,11,18,14,3,1,0.78,0.06,4.0,2.9,0
D_000529,39,Bangalore,Auto,2,20,18,0,0,0.9,0.0,4.2,2.0,0
D_000530,39,Hyderabad,Bike,1,17,11,0,0,0.65,0.0,4.5,3.0,0
D_000531,28,Bangalore,Bike,4,22,17,4,3,0.77,0.14,4.4,6.1,1
D_000532,37,Chennai,Auto,4,14,13,0,0,0.93,0.0,4.7,2.0,0
D_000533,54,Mumbai,Auto,12,25,23,5,1,0.92,0.04,4.7,3.6,0
D_000534,24,Mumbai,Cab,10,19,17,2,1,0.89,0.05,4.3,2.8,0
D_000535,25,Mumbai,Cab,11,16,14,0,0,0.88,0.0,4.7,1.0,0
D_000536,25,Delhi,Cab,2,19,17,4,2,0.89,0.11,4.9,3.6,1
D_000537,30,Chennai,Auto,7,14,10,1,0,0.71,0.0,4.5,1.0,0
D_000538,38,Mumbai,Auto,13,17,14,3,3,0.82,0.18,4.0,3.7,1
D_000539,38,Mumbai,Bike,3,10,5,0,0,0.5,0.0,4.2,3.0,0
D_000540,54,Delhi,Auto,7,20,16,2,2,0.8,0.1,4.5,3.5,0
D_000541,41,Chennai,Cab,7,21,14,3,3,0.67,0.14,4.6,4.1,1
D_000542,35,Delhi,Auto,1,19,16,1,1,0.84,0.05,4.4,4.8,0
D_000543,43,Bangalore,Cab,6,25,14,3,1,0.56,0.04,4.9,2.6,0
D_000544,48,Delhi,Auto,4,18,12,2,1,0.67,0.06,4.9,4.9,0
D_000545,24,Bangalore,Auto,11,19,13,4,2,0.68,0.11,4.7,3.6,1
D_000546,45,Chennai,Bike,8,19,13,2,1,0.68,0.05,4.6,3.8,0
D_000547,51,Mumbai,Cab,8,19,14,1,1,0.74,0.05,5.0,4.8,0
D_000548,29,Delhi,Cab,3,23,17,0,0,0.74,0.0,4.8,2.0,0
D_000549,43,Chennai,Auto,4,18,13,2,1,0.72,0.06,4.4,3.9,0
D_000550,46,Hyderabad,Bike,1,23,19,1,1,0.83,0.04,4.2,1.6,0
D_000551,31,Hyderabad,Bike,10,22,19,4,2,0.86,0.09,4.3,4.4,0
D_000552,50,Bangalore,Bike,2,17,13,1,0,0.76,0.0,4.5,3.0,0
D_000553,22,Chennai,Cab,7,19,17,1,1,0.89,0.05,4.1,3.8,0
D_000554,42,Chennai,Auto,14,22,13,0,0,0.59,0.0,4.1,1.0,0
D_000555,45,Hyderabad,Auto,11,23,21,5,3,0.91,0.13,4.9,3.0,1
D_000556,30,Chennai,Auto,12,23,16,5,2,0.7,0.09,4.4,3.4,0
D_000557,47,Delhi,Cab,7,22,17,2,1,0.77,0.05,4.9,4.8,0
D_000558,30,Chennai,Bike,13,18,14,2,1,0.78,0.06,4.1,3.9,0
D_000559,41,Mumbai,Cab,9,13,12,1,1,0.92,0.08,4.9,2.2,0
D_000560,30,Chennai,Cab,10,22,20,2,1,0.91,0.05,5.0,3.8,0
D_000561,43,Delhi,Cab,9,26,22,2,1,0.85,0.04,4.1,1.6,0
D_000562,22,Bangalore,Auto,9,21,15,5,4,0.71,0.19,4.6,4.8,1
D_000563,26,Chennai,Auto,6,23,15,2,1,0.65,0.04,4.6,1.6,0
D_000564,30,Mumbai,Cab,8,22,19,3,1,0.86,0.05,4.8,3.8,0
D_000565,40,Hyderabad,Cab,9,17,11,1,1,0.65,0.06,4.3,3.9,0
D_000566,29,Hyderabad,Auto,12,19,13,0,0,0.68,0.0,4.8,2.0,0
D_000567,53,Hyderabad,Auto,14,24,21,2,2,0.88,0.08,4.9,5.2,0
D_000568,34,Hyderabad,Auto,7,17,14,2,2,0.82,0.12,4.4,3.8,1
D_000569,41,Mumbai,Cab,4,20,15,5,4,0.75,0.2,4.6,7.0,1
D_000570,51,Bangalore,Bike,14,19,12,3,2,0.63,0.11,4.1,5.6,1
D_000571,31,Delhi,Cab,4,22,16,1,0,0.73,0.0,4.5,2.0,0
D_000572,52,Chennai,Auto,6,20,16,1,1,0.8,0.05,4.8,3.8,0
D_000573,46,Mumbai,Auto,14,19,16,0,0,0.84,0.0,4.1,4.0,0
D_000574,50,Chennai,Bike,11,23,20,0,0,0.87,0.0,4.7,1.0,0
D_000575,45,Delhi,Bike,4,23,14,0,0,0.61,0.0,4.4,3.0,0
D_000576,42,Hyderabad,Cab,11,15,14,2,2,0.93,0.13,4.1,3.0,1
D_000577,30,Mumbai,Auto,7,14,12,0,0,0.86,0.0,5.0,4.0,0
D_000578,23,Mumbai,Cab,8,28,19,3,2,0.68,0.07,4.2,5.0,0
D_000579,25,Mumbai,Cab,8,19,15,1,1,0.79,0.05,4.5,2.8,0
D_000580,29,Delhi,Bike,14,25,22,1,1,0.88,0.04,4.2,1.6,0
D_000581,53,Chennai,Bike,8,22,16,1,1,0.73,0.05,4.5,4.8,0
D_000582,35,Hyderabad,Auto,2,17,16,1,0,0.94,0.0,4.0,4.0,0
D_000583,34,Bangalore,Bike,14,25,20,4,3,0.8,0.12,4.4,4.8,1
D_000584,42,Mumbai,Bike,10,23,19,3,1,0.83,0.04,4.3,3.6,0
D_000585,45,Hyderabad,Bike,2,16,12,1,1,0.75,0.06,4.6,3.9,0
D_000586,39,Bangalore,Cab,2,25,17,0,0,0.68,0.0,4.1,4.0,0
D_000587,47,Mumbai,Cab,2,26,16,1,1,0.62,0.04,4.5,3.6,0
D_000588,53,Mumbai,Cab,4,17,14,1,1,0.82,0.06,4.2,3.9,0
D_000589,54,Hyderabad,Cab,5,23,14,3,2,0.61,0.09,4.7,2.3,0
D_000590,52,Chennai,Auto,4,17,12,2,1,0.71,0.06,4.6,2.9,0
D_000591,39,Hyderabad,Auto,5,21,19,2,2,0.9,0.1,4.0,4.5,0
D_000592,33,Bangalore,Bike,4,24,20,2,1,0.83,0.04,4.4,1.6,0
D_000593,46,Delhi,Auto,7,27,17,2,2,0.63,0.07,4.2,4.0,0
D_000594,52,Bangalore,Bike,10,29,19,0,0,0.66,0.0,4.7,1.0,0
D_000595,31,Chennai,Auto,1,19,13,1,1,0.68,0.05,4.8,3.8,0
D_000596,24,Bangalore,Bike,14,18,14,1,0,0.78,0.0,4.9,3.0,0
D_000597,29,Mumbai,Auto,13,28,17,4,3,0.61,0.11,4.6,5.6,1
D_000598,53,Chennai,Auto,1,23,20,1,1,0.87,0.04,4.3,2.6,0
D_000599,50,Chennai,Cab,2,20,16,0,0,0.8,0.0,4.6,3.0,0
D_000600,43,Hyderabad,Auto,13,21,18,3,2,0.86,0.1,4.3,4.5,0
D_000601,41,Delhi,Cab,1,22,17,5,3,0.77,0.14,4.7,4.1,1
D_000602,27,Hyderabad,Cab,12,9,6,2,1,0.67,0.11,4.3,5.6,1
D_000603,50,Mumbai,Bike,10,14,10,0,0,0.71,0.0,5.0,3.0,0
D_000604,38,Delhi,Auto,12,22,19,2,0,0.86,0.0,4.9,3.0,0
D_000605,52,Delhi,Cab,12,22,18,1,1,0.82,0.05,4.0,4.8,0
D_000606,25,Chennai,Auto,10,22,17,1,0,0.77,0.0,4.7,1.0,0
D_000607,23,Delhi,Cab,13,25,20,1,0,0.8,0.0,4.6,2.0,0
D_000608,33,Mumbai,Cab,14,15,12,2,1,0.8,0.07,4.8,2.0,0
D_000609,27,Chennai,Auto,11,18,13,0,0,0.72,0.0,4.1,4.0,0
D_000610,29,Chennai,Cab,3,22,18,2,2,0.82,0.09,4.8,4.4,0
D_000611,42,Chennai,Cab,6,16,9,3,1,0.56,0.06,4.2,1.9,0
D_000612,36,Bangalore,Bike,10,10,10,0,0,1.0,0.0,4.8,1.0,0
D_000613,28,Mumbai,Auto,11,16,13,3,3,0.81,0.19,4.3,6.8,1
D_000614,36,Hyderabad,Bike,6,27,22,3,1,0.81,0.04,4.1,4.6,0
D_000615,27,Hyderabad,Cab,1,21,13,1,1,0.62,0.05,5.0,4.8,0
D_000616,38,Hyderabad,Auto,6,16,11,1,1,0.69,0.06,4.6,1.9,0
D_000617,25,Mumbai,Cab,5,23,20,2,1,0.87,0.04,4.5,3.6,0
